id,Product Name,Size,Pack,Category,Price ($),UPC
702,Fireball Cinn 1.75,,,Liqueurs & Cordials,38.71,8800400928
703,Fireball Yule Log,750 ml,Single,Liqueurs & Cordials,19.35,8800405971
704,Frangelico,375 ml,,Liqueurs & Cordials,24.79,2105998375
705,Frangelico,750 ml,,Liqueurs & Cordials,38.71,2105998750
706,GALLIANO,375 ml,,Liqueurs & Cordials,26.61,8091511211
707,Godiva Dark Choco,,,Liqueurs & Cordials,52.02,8237709
708,Godiva White Chocolate,750 ml,,Liqueurs & Cordials,52.02,8755108
709,Grand Marnier,200 ml,,Liqueurs & Cordials,15.11,4918890037
710,Grand Marnier,50 ml,,Liqueurs & Cordials,3.98,4918890036
711,Grand Marnier-375,,,Liqueurs & Cordials,29.03,4918890046
712,H2roads Passion Fruit,355 ml,Single,Liqueurs & Cordials,3.62,1957801219
713,Howler Head Banana,750 ml,,Liqueurs & Cordials,48.39,5000334765
714,Jagermeister,100 ml,Single,Liqueurs & Cordials,4.22,8308966030
715,Jagermeister,750 ml,,Liqueurs & Cordials,31.45,8308900025
716,Jeppsons Malort Liqueur,750 ml,,Liqueurs & Cordials,36.29,2103701019
717,KINKY ALOHA,50 ml,,Liqueurs & Cordials,1.71,8427900211
718,KINKY CKTL ALOHA BREEZE,1.75 L,,Liqueurs & Cordials,21.77,8427900632
719,KINKY CKTL PATIO PUNCH,1.75 L,,Liqueurs & Cordials,21.77,8427900629
720,Kahlua,375 ml,,Liqueurs & Cordials,19.35,8954014563
721,Kahlua,50 ml,,Liqueurs & Cordials,2.84,8954012274
722,Kahlua Coffee,1.75 L,,Liqueurs & Cordials,53.23,8954012269
723,Kahlua Coffee,200 ml,,Liqueurs & Cordials,10.88,8954012273
724,Kahlua Coffee,750 ml,,Liqueurs & Cordials,31.45,8954012271
725,Kamora Coffee Liqueur,1 L,,Liqueurs & Cordials,18.14,8711600833
726,Kinky,50 ml,,Liqueurs & Cordials,1.71,8427998597
727,Kinky Blue,375 ml,,Liqueurs & Cordials,13.3,8427999210
728,Kinky Blue,50 ml,,Liqueurs & Cordials,1.71,8427999152
729,Kinky Blue,750 ml,Single,Liqueurs & Cordials,24.19,8427999153
730,Kinky Fruit Punch,750 ml,Single,Liqueurs & Cordials,14.51,8427900555
731,Kinky Pink,375 ml,,Liqueurs & Cordials,13.3,8427998945
732,Kinky Pink,750 ml,Single,Liqueurs & Cordials,24.19,8427998343
733,Kinky Red,50 ml,,Liqueurs & Cordials,1.71,8427999834
734,Kinky Red,750 ml,Single,Liqueurs & Cordials,24.19,8427999835
735,Licor 43,750 ml,,Liqueurs & Cordials,36.29,2992980106
736,Licor 43 Chocolate,750 ml,,Liqueurs & Cordials,38.71,2992911548
737,Licor 43 Gift Pack,,,Liqueurs & Cordials,38.71,2992980104
738,MIDORI MELON,375 ml,,Liqueurs & Cordials,18.14,8885700334
739,Martinellis Sparkling No Alcohol,750 ml,,Liqueurs & Cordials,7.25,4124400006
